STNID;STN;WBAN;YEARMODA;TEMPC;TEMP.count;PREC;PREC.flag;DATE;STATION.NAME;LAT;LON;ELEV..1M.
128430-99999;128430;99999;20080802;25.4;24;0;I;2008-08-02;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20080803;25.1;24;0;I;2008-08-03;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20080804;24.7;24;NA;no flag;2008-08-04;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20080805;21.6;20;2.54;G;2008-08-05;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20081208;3.9;24;0;I;2008-12-08;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20081209;1.4;24;0;I;2008-12-09;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20081210;0.4;24;0;I;2008-12-10;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20081211;3.8;24;NA;no flag;2008-12-11;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20081212;4.6;24;NA;no flag;2008-12-12;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20081213;4.3;24;NA;no flag;2008-12-13;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20081214;4.2;24;0.25;G;2008-12-14;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20080308;5.9;24;0.51;G;2008-03-08;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20080924;12.6;24;NA;no flag;2008-09-24;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20080528;23.3;24;0;I;2008-05-28;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20080529;19;24;0;I;2008-05-29;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20080530;21.9;24;0;I;2008-05-30;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20080531;23.9;24;0;I;2008-05-31;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20080202;6.3;23;0.25;E;2008-02-02;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20080203;4.6;24;0;I;2008-02-03;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20080316;10.9;24;0;G;2008-03-16;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20080317;9.7;24;1.78;G;2008-03-17;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20080318;4.4;24;0;G;2008-03-18;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20080319;3.9;18;0;I;2008-03-19;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20080320;2.9;24;0.76;E;2008-03-20;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20080321;4.5;24;0;I;2008-03-21;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20080322;3.9;24;8.89;G;2008-03-22;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20081010;15.2;24;0;I;2008-10-10;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20081011;14.5;24;0;I;2008-10-11;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20081012;13.4;24;0;I;2008-10-12;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20081013;13.7;24;0;I;2008-10-13;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20081014;14.3;24;NA;no flag;2008-10-14;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20081015;15.9;24;0;I;2008-10-15;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20081016;15.7;24;0;I;2008-10-16;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20081017;10.8;24;2.03;G;2008-10-17;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20081018;8.7;24;0;G;2008-10-18;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20081019;8.9;24;0;I;2008-10-19;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20081020;9.7;24;0;I;2008-10-20;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20081021;11.6;24;0;I;2008-10-21;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20081022;12.6;24;0;I;2008-10-22;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20081023;10.4;24;1.02;E;2008-10-23;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20081024;8.9;24;0;I;2008-10-24;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20081025;8.4;24;0;I;2008-10-25;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20081026;8.8;24;0;I;2008-10-26;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20081027;9.1;24;0;I;2008-10-27;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20081028;10.7;24;0;I;2008-10-28;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20081029;12.4;24;0.51;E;2008-10-29;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20081030;13.6;24;6.1;G;2008-10-30;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20081031;12.8;24;2.54;G;2008-10-31;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20081101;13.4;24;0.25;G;2008-11-01;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20081102;14.4;24;0;G;2008-11-02;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20081103;13.6;24;0;I;2008-11-03;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20081215;5.7;24;0;G;2008-12-15;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20081216;6.1;24;0.25;G;2008-12-16;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20081217;6.7;24;1.02;G;2008-12-17;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20081218;7;24;13.46;G;2008-12-18;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20081219;3;24;16.51;G;2008-12-19;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20081220;4;24;7.87;G;2008-12-20;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20081221;5.1;23;0.76;G;2008-12-21;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20081222;5.2;23;0.25;G;2008-12-22;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20081223;5.4;24;0;G;2008-12-23;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20081004;10.1;14;6.1;F;2008-10-04;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20081005;9.7;8;3.05;E;2008-10-05;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20081006;12.1;13;0;I;2008-10-06;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20081007;14.9;24;0;I;2008-10-07;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20081008;15.1;24;0;I;2008-10-08;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20081009;15.4;24;0;I;2008-10-09;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20081119;2.2;24;0;I;2008-11-19;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20080719;20.4;24;0;G;2008-07-19;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20081121;5.7;18;0.51;G;2008-11-21;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20080720;21.8;24;NA;no flag;2008-07-20;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20080722;16.5;24;0;G;2008-07-22;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20080723;14.6;24;8.89;G;2008-07-23;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20080613;17.6;24;NA;no flag;2008-06-13;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20080614;16.4;23;NA;no flag;2008-06-14;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20080615;14.7;24;9.91;G;2008-06-15;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20080616;17.5;24;0;G;2008-06-16;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20080617;19.4;24;0;E;2008-06-17;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20080618;18.1;24;28.19;G;2008-06-18;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20080619;20.8;24;10.41;G;2008-06-19;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20080620;23;24;0;G;2008-06-20;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20080621;24.3;24;0;I;2008-06-21;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20080622;25.3;24;0;I;2008-06-22;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20080623;26.8;24;0;I;2008-06-23;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20080624;26.4;24;NA;no flag;2008-06-24;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20080625;24.8;24;1.02;G;2008-06-25;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20080806;21.1;24;0;G;2008-08-06;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20080807;21.9;24;0;I;2008-08-07;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20080808;23.6;24;0;I;2008-08-08;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20080809;18.7;24;16.26;G;2008-08-09;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20080810;18.8;24;3.81;G;2008-08-10;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20080811;20.2;24;0;G;2008-08-11;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20081104;12.6;23;NA;no flag;2008-11-04;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20081105;14.4;24;NA;no flag;2008-11-05;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20080309;7.2;24;1.78;G;2008-03-09;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20080925;11.7;24;3.56;G;2008-09-25;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20080926;12.6;24;5.59;G;2008-09-26;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20080927;13.2;24;0;G;2008-09-27;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20080928;13.1;24;0;I;2008-09-28;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20080601;22.1;24;4.06;E;2008-06-01;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20080602;22.7;24;0;I;2008-06-02;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20081113;7.5;24;0.25;G;2008-11-13;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20081114;9.5;24;0.51;G;2008-11-14;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20081115;7.7;24;0;G;2008-11-15;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20081116;5.3;24;0;E;2008-11-16;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20081117;6.8;24;0;G;2008-11-17;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20081118;3.3;24;0;I;2008-11-18;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20080208;4.6;24;0;I;2008-02-08;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20080209;3.9;20;0;I;2008-02-09;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20080210;4.9;12;0;I;2008-02-10;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20080311;7.9;24;2.03;E;2008-03-11;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20080611;21.1;24;1.02;E;2008-06-11;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20080612;19.2;24;0;I;2008-06-12;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20080626;24.9;24;3.81;G;2008-06-26;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20080627;22.8;15;5.08;G;2008-06-27;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20080628;24.4;11;0;G;2008-06-28;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20080629;23.7;24;0;I;2008-06-29;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20080630;21.3;23;1.02;E;2008-06-30;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20080701;23;24;0;I;2008-07-01;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20080812;23.4;24;0;I;2008-08-12;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20080813;24.9;24;0;I;2008-08-13;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20080814;26.5;24;0;I;2008-08-14;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20080310;8.8;24;0;G;2008-03-10;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20080815;27.1;24;0;I;2008-08-15;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20080312;6.4;24;6.86;F;2008-03-12;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20080313;8.3;24;0;E;2008-03-13;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20080314;6.7;24;0;G;2008-03-14;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20080315;8.4;24;0.25;G;2008-03-15;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20080821;24;24;0;I;2008-08-21;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20081001;14.3;24;0;I;2008-10-01;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20081002;14.7;24;0;I;2008-10-02;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20081003;14.7;24;2.03;E;2008-10-03;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20080715;17.8;24;23.37;G;2008-07-15;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20080207;6;23;0;G;2008-02-07;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20080717;22.2;24;0;G;2008-07-17;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20080718;18.1;24;11.68;G;2008-07-18;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20080819;21.7;24;0;I;2008-08-19;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20080816;18.2;24;0;I;2008-08-16;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20080817;17.6;24;0;I;2008-08-17;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20080721;19.4;24;11.94;G;2008-07-21;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20080713;26.1;24;NA;no flag;2008-07-13;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20080820;22.5;22;0;I;2008-08-20;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20080930;12.8;24;0;I;2008-09-30;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20080712;25.8;24;0;I;2008-07-12;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20080704;22.3;24;2.03;G;2008-07-04;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20080714;18.7;24;2.03;G;2008-07-14;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20080702;23.8;24;0;I;2008-07-02;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20080703;24.7;24;0;I;2008-07-03;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20080818;19.3;24;0;I;2008-08-18;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20080708;18.7;24;20.83;G;2008-07-08;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20080705;20.8;24;0;G;2008-07-05;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20080706;21.9;24;0;I;2008-07-06;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20080711;23.2;24;0;I;2008-07-11;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20081108;11.9;24;NA;no flag;2008-11-08;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20080709;19.1;24;2.79;G;2008-07-09;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20080929;11.8;24;0;I;2008-09-29;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20080716;21.3;24;1.02;G;2008-07-16;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20081112;6.6;24;NA;no flag;2008-11-12;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20081109;10.1;24;2.29;G;2008-11-09;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20081111;7.2;24;0;I;2008-11-11;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20081110;9.1;24;0;G;2008-11-10;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20080707;22.8;24;3.3;G;2008-07-07;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20081107;13.5;24;0;I;2008-11-07;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20081106;13.3;24;0;I;2008-11-06;BUDAPEST/PESTSZENTL;47.433;19.183;139
128430-99999;128430;99999;20080710;20.2;24;0;G;2008-07-10;BUDAPEST/PESTSZENTL;47.433;19.183;139
128460-99999;128460;99999;20080104;-6.1;24;0;I;2008-01-04;AGARD;47.183;18.617;106
128460-99999;128460;99999;20080103;-5.6;24;0;G;2008-01-03;AGARD;47.183;18.617;106
128460-99999;128460;99999;20080118;2;24;4.06;E;2008-01-18;AGARD;47.183;18.617;106
128460-99999;128460;99999;20080119;4.3;24;3.05;E;2008-01-19;AGARD;47.183;18.617;106
128460-99999;128460;99999;20080117;2.9;24;0;I;2008-01-17;AGARD;47.183;18.617;106
128460-99999;128460;99999;20080108;-1.1;24;0;G;2008-01-08;AGARD;47.183;18.617;106
128460-99999;128460;99999;20080109;-2.1;24;0;I;2008-01-09;AGARD;47.183;18.617;106
128460-99999;128460;99999;20080110;-1.2;24;0;I;2008-01-10;AGARD;47.183;18.617;106
128460-99999;128460;99999;20080115;1.8;18;0;I;2008-01-15;AGARD;47.183;18.617;106
128460-99999;128460;99999;20080116;2.9;24;0;I;2008-01-16;AGARD;47.183;18.617;106
128460-99999;128460;99999;20080113;2.4;19;0;I;2008-01-13;AGARD;47.183;18.617;106
128460-99999;128460;99999;20080503;15.1;24;0;G;2008-05-03;AGARD;47.183;18.617;106
128460-99999;128460;99999;20080105;-6.8;24;0;I;2008-01-05;AGARD;47.183;18.617;106
128460-99999;128460;99999;20080107;-1.5;24;11.18;G;2008-01-07;AGARD;47.183;18.617;106
128460-99999;128460;99999;20080515;18.1;24;0;I;2008-05-15;AGARD;47.183;18.617;106
128460-99999;128460;99999;20080507;15.8;21;0;G;2008-05-07;AGARD;47.183;18.617;106
128460-99999;128460;99999;20080508;15.6;24;0;I;2008-05-08;AGARD;47.183;18.617;106
128460-99999;128460;99999;20080111;-1.4;24;0;I;2008-01-11;AGARD;47.183;18.617;106
128460-99999;128460;99999;20080506;14.1;24;0;E;2008-05-06;AGARD;47.183;18.617;106
128460-99999;128460;99999;20080511;14.8;24;0;I;2008-05-11;AGARD;47.183;18.617;106
128460-99999;128460;99999;20080114;1.7;24;0;I;2008-01-14;AGARD;47.183;18.617;106
128460-99999;128460;99999;20080513;17.7;24;0;I;2008-05-13;AGARD;47.183;18.617;106
128460-99999;128460;99999;20080514;17.1;24;0;I;2008-05-14;AGARD;47.183;18.617;106
128460-99999;128460;99999;20080102;-1.6;21;4.32;G;2008-01-02;AGARD;47.183;18.617;106
128460-99999;128460;99999;20080516;17.4;16;0;I;2008-05-16;AGARD;47.183;18.617;106
128460-99999;128460;99999;20080517;20.8;19;0;I;2008-05-17;AGARD;47.183;18.617;106
128460-99999;128460;99999;20080518;19.1;24;1.02;E;2008-05-18;AGARD;47.183;18.617;106
128460-99999;128460;99999;20080120;7.1;24;0;I;2008-01-20;AGARD;47.183;18.617;106
128460-99999;128460;99999;20080121;4.3;21;0;I;2008-01-21;AGARD;47.183;18.617;106
128460-99999;128460;99999;20080122;3.3;24;0.51;E;2008-01-22;AGARD;47.183;18.617;106
128460-99999;128460;99999;20080509;15.7;24;0;I;2008-05-09;AGARD;47.183;18.617;106
128460-99999;128460;99999;20080112;1.8;24;0;I;2008-01-12;AGARD;47.183;18.617;106
128460-99999;128460;99999;20080125;0.3;24;0;I;2008-01-25;AGARD;47.183;18.617;106
128460-99999;128460;99999;20080512;15.7;24;0;I;2008-05-12;AGARD;47.183;18.617;106
